meter_number,account_id,transaction_id,amount,created_at,payment_date_time
PO12220743,0089503000,DHD5QT81JVKCC7,100.00,2026-05-12 20:00:07.615032+05:30,2026-05-13 01:30:06+05:30
PO12125738,5967446637,DHD55LO1JVJJ5Z,500.00,2026-05-12 20:00:13.476090+05:30,2026-05-13 01:30:12+05:30
PO12544559,6094631806,EW1503766258143158272,82.00,2026-05-12 20:00:25.317355+05:30,2026-05-13 01:30:24+05:30
PO12347061,2326794000,DHD5T8C1JVL0B7,1000.00,2026-05-12 20:00:50.800561+05:30,2026-05-13 01:30:49+05:30
AL2801066,9456153000,DSBIFE11JVKYLP,7596.00,2026-05-12 20:00:57.101593+05:30,2026-05-13 01:30:56+05:30
PO12062245,9543115993,DSBIOOP1JVLA25,1000.00,2026-05-12 20:02:04.569395+05:30,2026-05-13 01:32:03+05:30
PO12526925,5540256215,HGALP1718E0357616462,108.00,2026-05-12 20:04:24.315703+05:30,2026-05-13 01:34:23+05:30
PO12458974,5773634000,DHD5R2I1JVM6F9,66.00,2026-05-12 20:04:32.836623+05:30,2026-05-13 01:34:31+05:30
AL2272207,0200633536,HGVRSYMV2QSYVA2A1KQAKXD5ESZ61322004,765.00,2026-05-12 20:05:17.168614+05:30,2026-05-13 01:35:16+05:30
PO12231913,1399275105,BBP69ce501a390040T20260512200511649,28.00,2026-05-12 20:05:32.623894+05:30,2026-05-13 01:35:31+05:30
PO12127440,7363314000,BBPSPP016132BX7281JTP166,19.00,2026-05-12 20:06:25.369314+05:30,2026-05-13 01:36:24+05:30
PO12017363,1289953000,BDWADICWL5D1JVMBSI,9.00,2026-05-12 20:07:03.640543+05:30,2026-05-13 01:37:02+05:30
PO12128083,0776002174,DHD5UH41JVMT3Q,1000.00,2026-05-12 20:07:31.132627+05:30,2026-05-13 01:37:29+05:30
PO12412869,1849314000,2054209410763427840QTt3F20261321437,45.00,2026-05-12 20:08:05.937086+05:30,2026-05-13 01:38:04+05:30
PO12546264,2689919074,DPHWK2J1JVMYUX,1.00,2026-05-12 20:09:00.185102+05:30,2026-05-13 01:38:59+05:30
PO14802712,5670260904,28567654418,200.00,2026-05-12 20:09:22.419761+05:30,2026-05-13 01:39:21+05:30
PO12419587,0081694000,PP01BX112652764HW213773874R61311126,242.00,2026-05-12 20:09:57.133155+05:30,2026-05-13 01:39:56+05:30
PO12225033,5885893000,DHD54MQ1JVNBCD,147.00,2026-05-12 20:10:05.185239+05:30,2026-05-13 01:40:04+05:30
PO12062283,9407223784,DSBI3841JVN4SZ,1000.00,2026-05-12 20:10:06.462376+05:30,2026-05-13 01:40:05+05:30
PO12461384,4072914000,DHD5AB21JVNBYR,243.00,2026-05-12 20:10:06.486361+05:30,2026-05-13 01:40:05+05:30
PO12525879,2650921606,DHD5VLU1JVM9BA,2.00,2026-05-12 20:10:07.413293+05:30,2026-05-13 01:40:06+05:30
PO12495513,0863759000,HGALP07ED80357711695,110.00,2026-05-12 20:11:22.941345+05:30,2026-05-13 01:41:21+05:30
PO12397930,7490204000,HGALP05DD70357721801,109.00,2026-05-12 20:12:04.676104+05:30,2026-05-13 01:42:03+05:30
PO12317309,8822743000,HGALP00B3E0357725159,239.00,2026-05-12 20:12:23.177459+05:30,2026-05-13 01:42:22+05:30
PO12445616,9048085535,PP01BX111009939JDFM5398516R61281110,231.00,2026-05-12 20:12:53.675161+05:30,2026-05-13 01:42:52+05:30
PO12365638,0222964000,EW1503769435680759808,66.00,2026-05-12 20:12:54.010045+05:30,2026-05-13 01:42:52+05:30
PO12566425,8125602083,HGALP0B2990357746727,284.00,2026-05-12 20:14:02.566756+05:30,2026-05-13 01:44:01+05:30
PO12306228,6150023000,HGVRU9NIIF2UGN6D3U9PNPQB1ZX61322015,1.00,2026-05-12 20:15:18.607424+05:30,2026-05-13 01:45:17+05:30
PO12430154,0237557277,PP01BX081706673OATV3558304R61310817,269.00,2026-05-12 20:15:19.747341+05:30,2026-05-13 01:45:18+05:30
PO12197396,9217549000,BBPSPP016132BX48X1KB1941,6.00,2026-05-12 20:16:44.315363+05:30,2026-05-13 01:46:43+05:30
PO12161711,5514004000,28567787623,100.00,2026-05-12 20:17:09.680089+05:30,2026-05-13 01:47:08+05:30
PO12326689,8119704000,BBPSBD016132BALAAAJXJHAY,2223.00,2026-05-12 20:18:45.444511+05:30,2026-05-13 01:48:44+05:30
PO12453795,6620692000,DPHWL791JVOU8W,150.00,2026-05-12 20:18:48.176127+05:30,2026-05-13 01:48:47+05:30
PO12353129,8738503000,BBPSAT316132B00074445547,1077.00,2026-05-12 20:19:24.407956+05:30,2026-05-13 01:49:23+05:30
PO12140277,0871788000,28567838001,490.00,2026-05-12 20:20:05.126960+05:30,2026-05-13 01:50:03+05:30
PO12234753,5303514000,DHD53NR1JVNGI3,300.00,2026-05-12 20:20:06.708036+05:30,2026-05-13 01:50:05+05:30
AL2277463,6362683669,DHD53JX1JVP8F1,500.00,2026-05-12 20:20:07.452367+05:30,2026-05-13 01:50:06+05:30
PO12082818,6333719000,HGALP0665E0357859838,174.00,2026-05-12 20:22:02.843446+05:30,2026-05-13 01:52:01+05:30
PO12555718,8450768312,HGALP002080357866897,109.00,2026-05-12 20:22:43.072307+05:30,2026-05-13 01:52:41+05:30
PO12340932,4959431730,BBPSPP016132BX1J61KKY288,311.00,2026-05-12 20:22:45.267030+05:30,2026-05-13 01:52:44+05:30
PO12512559,5875534852,DPHWUI71JVPFTN,400.00,2026-05-12 20:23:20.610178+05:30,2026-05-13 01:53:19+05:30
PO12201884,1209419000,2053105352758312960S2S4X20261291330,31.00,2026-05-12 20:24:21.190299+05:30,2026-05-13 01:54:20+05:30
PO12134132,2612405188,HGALP038C80357887359,71.00,2026-05-12 20:24:23.540157+05:30,2026-05-13 01:54:22+05:30
PO14807731,5557784451,DHD5SK71JVPQ7A,363.00,2026-05-12 20:25:07.967520+05:30,2026-05-13 01:55:06+05:30
PO12515050,4274453000,HGALP0200A0357916756,680.00,2026-05-12 20:26:24.565216+05:30,2026-05-13 01:56:23+05:30
PO12357607,0209778590,DHD52ZR1JVPV8R,150.00,2026-05-12 20:26:40.240714+05:30,2026-05-13 01:56:39+05:30
PO12547016,5931793000,HGALP1152C0357947793,155.00,2026-05-12 20:28:42.475051+05:30,2026-05-13 01:58:41+05:30
PO12512581,6161612876,BBPSPP016132BX09H1KWR285,1309.00,2026-05-12 20:29:45.688477+05:30,2026-05-13 01:59:44+05:30
PO12191511,6320784000,DHD5QUX1JVLUJS,8.00,2026-05-12 20:30:06.209424+05:30,2026-05-13 02:00:05+05:30
PO12201884,1209419000,DHD57EI1JVPTKB,1.00,2026-05-12 20:30:06.874637+05:30,2026-05-13 02:00:05+05:30
PO12258419,1650035000,HGALP142FF0357990521,450.00,2026-05-12 20:31:44.284165+05:30,2026-05-13 02:01:43+05:30
PO12081924,7574430436,28568042165,1000.00,2026-05-12 20:32:00.766973+05:30,2026-05-13 02:01:59+05:30
PO12342665,8330094000,DHD5WEH1JVQGON,500.00,2026-05-12 20:32:52.141779+05:30,2026-05-13 02:02:51+05:30
PO12235567,6406970298,DHD51O41JVQN4B,399.00,2026-05-12 20:35:11.651936+05:30,2026-05-13 02:05:10+05:30
PO12160850,4240443938,PP01BX013027927LBZ44430820R61310130,315.00,2026-05-12 20:36:21.011046+05:30,2026-05-13 02:06:19+05:30
PO12293798,5601944000,PP01BX073152804K8O55398578R61320731,126.00,2026-05-12 20:37:36.178854+05:30,2026-05-13 02:07:35+05:30
PO12211793,2465085877,HGALP0DE8F0358085069,50.00,2026-05-12 20:39:04.244735+05:30,2026-05-13 02:09:02+05:30
PO12352472,4759149000,28568169879,50.00,2026-05-12 20:39:39.037059+05:30,2026-05-13 02:09:37+05:30
PO12248293,6992524000,BBPSPP016132BX47A1LE0092,6.00,2026-05-12 20:40:05.230825+05:30,2026-05-13 02:10:04+05:30
PO12307530,3755549833,BBPSPP016132BX6AN1LEI324,389.00,2026-05-12 20:40:24.449232+05:30,2026-05-13 02:10:23+05:30
PO12488766,5837734000,BBPSBD016132BALAAAJXKLXF,100.00,2026-05-12 20:40:44.840369+05:30,2026-05-13 02:10:43+05:30
PO12597208,6098994000,HGALP099AE0358107463,361.00,2026-05-12 20:40:45.640347+05:30,2026-05-13 02:10:44+05:30
PO12189722,2810063000,EW1503777134745182208,164.00,2026-05-12 20:43:38.656357+05:30,2026-05-13 02:13:37+05:30
PO12222170,1418873000,DHD5U7C1JVRI81,1000.00,2026-05-12 20:43:44.353525+05:30,2026-05-13 02:13:43+05:30
PO12475159,1083353000,HGALP0AD0B0358158212,82.00,2026-05-12 20:44:23.606688+05:30,2026-05-13 02:14:22+05:30
PO12080403,2906184000,DHD5QPE1JVRLJF,100.00,2026-05-12 20:44:39.763505+05:30,2026-05-13 02:14:38+05:30
PO12290914,2999618079,28568244321,600.00,2026-05-12 20:45:17.622270+05:30,2026-05-13 02:15:16+05:30
PO12528770,7656638873,DPHWOOS1JVRP1U,1000.00,2026-05-12 20:45:36.578262+05:30,2026-05-13 02:15:35+05:30
PO12435480,3382281089,DPHWD6G1JVRMLA,200.00,2026-05-12 20:46:06.047467+05:30,2026-05-13 02:16:04+05:30
PO12160732,6950154000,DHD5YR91JVRQQU,200.00,2026-05-12 20:46:08.728868+05:30,2026-05-13 02:16:07+05:30
PO12286266,1804818000,HGALP14DBB0358193834,393.00,2026-05-12 20:47:02.477039+05:30,2026-05-13 02:17:01+05:30
PO12258211,5870303000,PP01BX204530112S41T1986204R61322045,358.00,2026-05-12 20:47:24.321268+05:30,2026-05-13 02:17:23+05:30
PO12366346,0674928863,28568300929,50.00,2026-05-12 20:47:49.281781+05:30,2026-05-13 02:17:48+05:30
PO12322199,6159061598,HGALP0ED5A0358206731,500.00,2026-05-12 20:48:04.732420+05:30,2026-05-13 02:18:03+05:30
PO12577590,5862903000,HGALP106500358209214,123.00,2026-05-12 20:48:25.116893+05:30,2026-05-13 02:18:24+05:30
PO12442420,3332102185,HGALP0D5D30358222583,95.00,2026-05-12 20:49:24.751693+05:30,2026-05-13 02:19:23+05:30
PO12393614,9264355868,HGALP15F9A0358272292,47.00,2026-05-12 20:53:05.336959+05:30,2026-05-13 02:23:04+05:30
PO12503626,4726749000,PP01BX063915021PZGQ8354509R61300639,131.00,2026-05-12 20:53:40.475600+05:30,2026-05-13 02:23:39+05:30
PO12239312,0176925431,28568406846,200.00,2026-05-12 20:54:02.382911+05:30,2026-05-13 02:24:01+05:30
PO12295117,5147873000,DHD5XVS1JVSJQP,368.00,2026-05-12 20:54:45.224465+05:30,2026-05-13 02:24:44+05:30
PO12279836,3740253000,28568432021,169.00,2026-05-12 20:55:33.743710+05:30,2026-05-13 02:25:32+05:30
PO12009728,2221635935,PP01BX205542137IFJK5446044R61322055,218.00,2026-05-12 20:56:42.276973+05:30,2026-05-13 02:26:41+05:30
PO12542501,1487634000,PP01BX041027596Z9QD5605364R61310410,658.00,2026-05-12 20:56:45.786612+05:30,2026-05-13 02:26:44+05:30
PO12239315,5866638000,28568457976,100.00,2026-05-12 20:57:06.170837+05:30,2026-05-13 02:27:04+05:30
PO12563766,5670102771,28568461269,364.00,2026-05-12 20:57:28.871211+05:30,2026-05-13 02:27:27+05:30
PO12505755,6257259754,DHD5L7J1JVSTYW,264.00,2026-05-12 20:57:33.412164+05:30,2026-05-13 02:27:32+05:30
PO12336974,6252575615,BBPSPP016132BX1L71M7W300,40.00,2026-05-12 20:58:04.180619+05:30,2026-05-13 02:28:02+05:30
PO12522027,5878504645,HGALP0ECCC0358350510,512.00,2026-05-12 20:59:04.308121+05:30,2026-05-13 02:29:03+05:30
PO12576700,5477184000,28568492378,197.00,2026-05-12 20:59:19.784857+05:30,2026-05-13 02:29:18+05:30
PO12555460,1140677660,HGVRAW1VJMZ6QR13IZGZC67QX5X61322059,31.00,2026-05-12 21:00:07.235002+05:30,2026-05-13 02:30:06+05:30
PO12593447,0065663000,28568525792,500.00,2026-05-12 21:01:42.562936+05:30,2026-05-13 02:31:41+05:30
PO12398174,0658214000,HGALP14A060358391998,33.00,2026-05-12 21:02:22.518078+05:30,2026-05-13 02:32:21+05:30
PO12531735,6265668129,HGALP0236B0358395172,39.00,2026-05-12 21:02:42.920333+05:30,2026-05-13 02:32:41+05:30
PO12146732,0543044000,DHD5OML1JVTCBF,35.00,2026-05-12 21:02:56.843832+05:30,2026-05-13 02:32:55+05:30
PO12256532,1534673000,DHD56A41JVTFTN,1000.00,2026-05-12 21:04:06.325633+05:30,2026-05-13 02:34:05+05:30
PO12358812,5577770533,DHD52AS1JVTKPL,547.00,2026-05-12 21:05:30.377726+05:30,2026-05-13 02:35:29+05:30
PO12314620,8733274000,BBPSHD016132BALAAAEC5PNO,582.00,2026-05-12 21:05:44.555790+05:30,2026-05-13 02:35:43+05:30
PO12504431,2036924000,BBPSBD016132BALAAAJXLV22,500.00,2026-05-12 21:06:44.180814+05:30,2026-05-13 02:36:43+05:30
PO12505697,8394508589,28568618500,65.00,2026-05-12 21:07:14.700259+05:30,2026-05-13 02:37:13+05:30
PO12454889,7796463000,HGALP151B70358460999,474.00,2026-05-12 21:07:43.402649+05:30,2026-05-13 02:37:42+05:30
PO12257506,1323073000,20542244389076828165N10S20261321537,224.00,2026-05-12 21:07:58.601802+05:30,2026-05-13 02:37:57+05:30
AL2269600,5033584000,DHD54N41JVTWHP,601.00,2026-05-12 21:09:30.107697+05:30,2026-05-13 02:39:28+05:30
PO12025418,8615844000,DHD56EQ1JVT7FP,100.00,2026-05-12 21:10:06.368251+05:30,2026-05-13 02:40:05+05:30
PO12249040,7611223000,DHD5N5X1JVTYUE,50.00,2026-05-12 21:10:19.821488+05:30,2026-05-13 02:40:18+05:30
PO12314392,9961744000,HGALP03B8B0358493397,3063.00,2026-05-12 21:10:24.316620+05:30,2026-05-13 02:40:23+05:30
PO12581871,7451718000,DHD5N3G1JVU64D,1080.00,2026-05-12 21:12:23.023501+05:30,2026-05-13 02:42:21+05:30
PO12131496,0768764000,BBPSPP016132BX4SF1MVW945,109.00,2026-05-12 21:12:24.266102+05:30,2026-05-13 02:42:23+05:30
PO12257395,3458779848,DHMPJJQ1JVU6B6,100.00,2026-05-12 21:12:25.621823+05:30,2026-05-13 02:42:24+05:30
PO12063794,4953331208,DHD51NJ1JVU9OW,2000.00,2026-05-12 21:13:56.132766+05:30,2026-05-13 02:43:55+05:30
PO12624883,3946759711,PP01BX075740444KYXZ0684303R61270757,2868.00,2026-05-12 21:14:22.431861+05:30,2026-05-13 02:44:21+05:30
PO12441514,0504683000,HGALP145C90358548686,127.00,2026-05-12 21:14:44.315716+05:30,2026-05-13 02:44:43+05:30
PO12469386,4314248000,28568716398,100.00,2026-05-12 21:15:06.361741+05:30,2026-05-13 02:45:05+05:30
PO12530392,5502051000,28568752894,300.00,2026-05-12 21:15:06.866032+05:30,2026-05-13 02:45:05+05:30
PO12631008,8148153000,PP01BX021402517DENO0684231R61270214,869.00,2026-05-12 21:16:51.876144+05:30,2026-05-13 02:46:50+05:30
PO12574197,4303672022,28568781581,19.00,2026-05-12 21:16:57.554033+05:30,2026-05-13 02:46:56+05:30
PO12327738,7879464000,PP01BX004445035JQCC1089192R61290044,200.00,2026-05-12 21:17:53.994127+05:30,2026-05-13 02:47:52+05:30
PO12040716,8634918985,28568796793,3000.00,2026-05-12 21:17:56.468240+05:30,2026-05-13 02:47:55+05:30
PO12441514,0504683000,HGALP156830358595698,2.00,2026-05-12 21:18:23.657772+05:30,2026-05-13 02:48:22+05:30
PO12244882,8106848000,HGALP0B0BD0358604916,100.00,2026-05-12 21:19:23.361144+05:30,2026-05-13 02:49:22+05:30
PO12485754,6320373000,DHD5ATT1JVUWOE,100.00,2026-05-12 21:20:41.629409+05:30,2026-05-13 02:50:40+05:30
PO12381817,3430506916,DHD532P1JVUW5G,55.00,2026-05-12 21:21:06.529927+05:30,2026-05-13 02:51:05+05:30
PO12296279,3264463000,28568852382,200.00,2026-05-12 21:21:26.095686+05:30,2026-05-13 02:51:25+05:30
PO12185845,4237476527,HGVRH51PY9WIKRKFT3CUTF4AKUH61322121,46.00,2026-05-12 21:21:42.051294+05:30,2026-05-13 02:51:40+05:30
PO14807347,6998343000,BBPSPP016132BX5TF1NB1944,114.00,2026-05-12 21:21:45.326991+05:30,2026-05-13 02:51:44+05:30
PO12554292,2618345875,PP01BX211855580QTFL3834093R61292118,1770.00,2026-05-12 21:23:27.648808+05:30,2026-05-13 02:53:26+05:30
PO12022942,8068253000,DHD508Z1JVV4JE,1000.00,2026-05-12 21:23:52.949905+05:30,2026-05-13 02:53:51+05:30
PO12337189,4422103000,28568888080,250.00,2026-05-12 21:24:05.560617+05:30,2026-05-13 02:54:04+05:30
PO12268706,7189850272,HGALP066AE0358680254,418.00,2026-05-12 21:25:22.546895+05:30,2026-05-13 02:55:21+05:30
PO12231348,3669834000,PP01BX062213876J3VX1089749R61310622,346.00,2026-05-12 21:25:26.138315+05:30,2026-05-13 02:55:25+05:30
PO12143902,4788333000,DHD5BPH1JVVGRT,1000.00,2026-05-12 21:27:22.491191+05:30,2026-05-13 02:57:21+05:30
PO12477814,9426539000,HGALP13D2D0358723184,100.00,2026-05-12 21:28:43.075582+05:30,2026-05-13 02:58:41+05:30
PO12544585,6035184044,EW1503788804120993792,417.00,2026-05-12 21:29:53.634812+05:30,2026-05-13 02:59:52+05:30
PO12143902,4788333000,DHD5KNU1JVVPA9,988.00,2026-05-12 21:30:05.973994+05:30,2026-05-13 03:00:04+05:30
PO12278311,2884733000,DHDF8EM1JVUW5N,154.00,2026-05-12 21:30:07.136497+05:30,2026-05-13 03:00:06+05:30
PO12063265,8379643933,DHD56BV1JVVRWL,200.00,2026-05-12 21:30:38.109004+05:30,2026-05-13 03:00:37+05:30
PO12304776,1967400100,HGALP163420358744597,385.00,2026-05-12 21:30:45.052662+05:30,2026-05-13 03:00:43+05:30
PO12631856,5421261236,DHD556L1JVVU68,158.00,2026-05-12 21:31:10.809471+05:30,2026-05-13 03:01:09+05:30
AL2269057,4841239701,BBP6782b385110b4aT20260512213022912,1688.00,2026-05-12 21:31:12.058013+05:30,2026-05-13 03:01:10+05:30
PO12435953,9100012650,28569003079,100.00,2026-05-12 21:31:19.075298+05:30,2026-05-13 03:01:17+05:30
PO12337189,4422103000,DHD54WH1JVW6DK,10.00,2026-05-12 21:34:58.813733+05:30,2026-05-13 03:04:57+05:30
PO12200483,5072114000,DPHWZC91JVW1SY,200.00,2026-05-12 21:35:59.149202+05:30,2026-05-13 03:05:57+05:30
PO12327104,0220384000,28569084970,5095.00,2026-05-12 21:36:27.071459+05:30,2026-05-13 03:06:25+05:30
PO12415651,5676974000,PP01BX013139261IDZD3558856R61310131,343.00,2026-05-12 21:36:52.581004+05:30,2026-05-13 03:06:51+05:30
PO12062129,1668922738,DHD58UM1JVWCSI,8.00,2026-05-12 21:37:02.733355+05:30,2026-05-13 03:07:01+05:30
PO12489443,4342526764,BBPSAX996131B8a83ba2debb,186.00,2026-05-12 21:38:03.856850+05:30,2026-05-13 03:08:02+05:30
PO12274792,1376356493,lpbbps3A0cBjOyWF2t1zhXLROK261322138,420.00,2026-05-12 21:39:11.560882+05:30,2026-05-13 03:09:10+05:30
PO12567652,6456678387,DHD5P4D1JVWJZL,10.00,2026-05-12 21:39:29.486372+05:30,2026-05-13 03:09:28+05:30
PO12382664,1386967000,EW1503791301883551744,941.00,2026-05-12 21:39:52.578283+05:30,2026-05-13 03:09:51+05:30
PO12223062,7102023000,DHD5X5Q1JVW3CU,1000.00,2026-05-12 21:40:07.640252+05:30,2026-05-13 03:10:06+05:30
PO12131806,9701313000,BBPSPU016132DEACT7QJ6755,226.00,2026-05-12 21:40:24.488242+05:30,2026-05-13 03:10:23+05:30
PO12077137,3007895434,DHD5AG31JVWPCY,192.00,2026-05-12 21:40:50.811945+05:30,2026-05-13 03:10:49+05:30
PO12450505,4359878728,PP01BX214042895TMPM0756775R61322140,95.00,2026-05-12 21:41:07.074859+05:30,2026-05-13 03:11:05+05:30
PO12258873,8072803000,DHD5P241JVWQVX,246.00,2026-05-12 21:41:33.184942+05:30,2026-05-13 03:11:32+05:30
PO12372831,5935720100,BBPSPU0161323MBLDTZZ8013,10.00,2026-05-12 21:41:43.131860+05:30,2026-05-13 03:11:41+05:30
AL2276376,7828253000,DHD5S4V1JVWUX0,2000.00,2026-05-12 21:42:28.816225+05:30,2026-05-13 03:12:27+05:30
PO12077137,3007895434,DHD5LUR1JVWVNP,3.00,2026-05-12 21:42:52.635260+05:30,2026-05-13 03:12:51+05:30
PO12360995,7431034000,EW1503792252405112832,2045.00,2026-05-12 21:43:39.122151+05:30,2026-05-13 03:13:38+05:30
PO12296434,7582504000,DHD5BI51JVX5DI,479.00,2026-05-12 21:45:53.332746+05:30,2026-05-13 03:15:52+05:30
PO12600275,3554117800,PP01BX214533648THG16802586R61322145,2585.00,2026-05-12 21:45:57.051554+05:30,2026-05-13 03:15:55+05:30
PO12466269,9416009000,HGALP049440358930183,186.00,2026-05-12 21:46:23.540598+05:30,2026-05-13 03:16:22+05:30
PO12034883,9674251381,EW1503793256991252480,448.00,2026-05-12 21:47:41.046724+05:30,2026-05-13 03:17:39+05:30
AL2269256,3019489207,28569275470,200.00,2026-05-12 21:49:05.253957+05:30,2026-05-13 03:19:04+05:30
PO12062129,1668922738,DHD5D4R1JVWPQG,10.00,2026-05-12 21:50:07.990085+05:30,2026-05-13 03:20:06+05:30
PO12195749,6818338000,PP01BX215110535SBSK5446588R61322151,2.00,2026-05-12 21:51:33.588376+05:30,2026-05-13 03:21:32+05:30
PO12407150,1901334000,HGALP059C50359000670,100.00,2026-05-12 21:52:22.471127+05:30,2026-05-13 03:22:21+05:30
PO12311975,6535684000,HGALP0E0A40359005970,261.00,2026-05-12 21:53:04.341821+05:30,2026-05-13 03:23:03+05:30
PO12223062,7102023000,DHD5Z4N1JVXUY7,500.00,2026-05-12 21:53:50.557623+05:30,2026-05-13 03:23:49+05:30
PO12063265,8379643933,DHD5Q5U1JVXVKP,900.00,2026-05-12 21:54:09.826794+05:30,2026-05-13 03:24:08+05:30
PO12332160,2021058901,DHD58NA1JVXZ62,133.00,2026-05-12 21:55:05.310469+05:30,2026-05-13 03:25:04+05:30
PO12321296,6165074000,BBPSPP016132BX7281OXE240,1.00,2026-05-12 21:56:45.014771+05:30,2026-05-13 03:26:43+05:30
PO12282615,3908859260,EW1503795666069446656,375.00,2026-05-12 21:57:09.477521+05:30,2026-05-13 03:27:08+05:30
PO12082599,0000969000,BBPSBD016132BALAAAJXN41E,238.00,2026-05-12 21:58:03.385955+05:30,2026-05-13 03:28:02+05:30
PO12367303,3104714000,HGVR5IWFE3W0B1N1PWBBK51ZYYF61322158,256.00,2026-05-12 21:59:24.636765+05:30,2026-05-13 03:29:23+05:30
PO12592750,4737172000,BBPSBD016132BALAAAJXOANZ,3595.00,2026-05-12 22:01:44.362550+05:30,2026-05-13 03:31:43+05:30
PO12432129,0875699487,HGALP129390359102801,500.00,2026-05-12 22:02:04.033983+05:30,2026-05-13 03:32:02+05:30
PO12607583,2470343000,HGVRBN4W7A16S4JYY3C0N4WHBG361322200,2550.00,2026-05-12 22:02:32.001243+05:30,2026-05-13 03:32:30+05:30
PO12055340,6538116607,28569490399,1000.00,2026-05-12 22:04:50.300659+05:30,2026-05-13 03:34:49+05:30
PO12156795,1157340100,PP01BX020655718PR9T5398291R61310206,81.00,2026-05-12 22:06:03.463684+05:30,2026-05-13 03:36:02+05:30
PO12067747,2045225732,28569099171,500.00,2026-05-12 22:07:26.613838+05:30,2026-05-13 03:37:25+05:30
PO12406613,7326594000,BBPSPP016132BX5TF1PGO864,113.00,2026-05-12 22:08:03.880552+05:30,2026-05-13 03:38:02+05:30
PO12562944,9684157142,28569560449,210.00,2026-05-12 22:10:06.860514+05:30,2026-05-13 03:40:05+05:30
PO12396235,5891487000,DHD5F4F1JVZF58,100.00,2026-05-12 22:11:51.900054+05:30,2026-05-13 03:41:50+05:30
PO12540027,8002779695,28569588808,1423.00,2026-05-12 22:12:48.518938+05:30,2026-05-13 03:42:47+05:30
PO12537377,3535904000,PP01BX004505661JNPT3558332R61310045,742.00,2026-05-12 22:17:30.186661+05:30,2026-05-13 03:47:29+05:30
PO12389879,0602903000,28569650227,120.00,2026-05-12 22:17:43.635405+05:30,2026-05-13 03:47:42+05:30
PO12029924,7060475147,28569660239,1000.00,2026-05-12 22:18:03.064109+05:30,2026-05-13 03:48:01+05:30
PO12288235,5903544000,28569672067,50.00,2026-05-12 22:18:51.042151+05:30,2026-05-13 03:48:49+05:30
PO12580820,3873823000,PP01BX221840586PETY6294335R61322218,6.00,2026-05-12 22:19:02.403621+05:30,2026-05-13 03:49:01+05:30
PO12010035,3360477810,PP01BX221854729WVI68159624R61322218,200.00,2026-05-12 22:19:15.532740+05:30,2026-05-13 03:49:14+05:30
PO12429805,2351253000,DHD5J1J1JVZON5,1500.00,2026-05-12 22:20:06.394583+05:30,2026-05-13 03:50:05+05:30
PO12432293,7168797495,DHD5NFY1JW0152,1000.00,2026-05-12 22:20:06.394639+05:30,2026-05-13 03:50:05+05:30
PO12434944,0911743000,DHD5S461JVZMT9,610.00,2026-05-12 22:20:06.972968+05:30,2026-05-13 03:50:05+05:30
PO12116441,3679543017,DHD5GKP1JVZOEE,9.00,2026-05-12 22:20:07.080965+05:30,2026-05-13 03:50:05+05:30
PO12074687,3882424000,DHD5IN61JW09V4,587.00,2026-05-12 22:22:00.019129+05:30,2026-05-13 03:51:58+05:30
PO12318693,0356524000,BBPSPP016132BX1AP1Q83238,213.00,2026-05-12 22:24:44.696185+05:30,2026-05-13 03:54:43+05:30
PO12284159,9719998000,28569763645,100.00,2026-05-12 22:27:03.777679+05:30,2026-05-13 03:57:02+05:30
PO12227491,4008673944,HGALP112DD0359367451,300.00,2026-05-12 22:28:04.364799+05:30,2026-05-13 03:58:03+05:30
PO12403333,2779892000,HGALP15F8E0359366366,79.00,2026-05-12 22:28:05.112464+05:30,2026-05-13 03:58:03+05:30
PO12063265,8379643933,DHD5YKL1JW0SSP,100.00,2026-05-12 22:28:24.554354+05:30,2026-05-13 03:58:23+05:30
PO12575312,9362054000,HGALP07C500359375565,217.00,2026-05-12 22:29:04.550635+05:30,2026-05-13 03:59:03+05:30
PO12008988,2736564772,28569793917,2000.00,2026-05-12 22:29:43.010579+05:30,2026-05-13 03:59:41+05:30
